t,x,y,z,dx,dy,dz,xdes,ydes,zdes,phi,theta,psi,psides,v_des_x,v_des_y,v_des_z,ex,ey,ez
14.940112590789795,0.9273978564260336,0.3739372404723998,0.0,0.18953831987657063,-0.4653525291343639,0.0,0.9272014963324542,0.37456292555304777,1.5,0.0,0.0,0.17453292519943295,0.3,0.1864493307586262,-0.4664063646385866,1.2611926679223757,0.000196360093579373,-0.0006256850806479752,-1.5
14.946560144424438,0.9286097285982041,0.3709333509379835,0.0,0.18795844762872868,-0.46589601337722747,0.0,0.9284041834404694,0.37157189367635873,1.5,0.0,0.0,0.17453292519943295,0.3,0.18501275386064106,-0.4668794168027215,1.200395771919771,0.00020554515773474336,-0.000638542738375214,-1.5
14.953064203262329,0.9298224769819303,0.36789985922219937,0.0,0.18646024182024087,-0.4663997960953234,0.0,0.9296076347845075,0.36855073646698056,1.5,0.0,0.0,0.17453292519943295,0.3,0.18347648388842588,-0.46737529346618384,1.2114032936472519,0.0002148421974228487,-0.0006508772447811895,-1.5
14.959764957427979,0.9310619792901328,0.3647713640447496,0.0,0.18497952283589772,-0.46688702496916396,0.0,0.9308371989854133,0.36543413768419347,1.5,0.0,0.0,0.17453292519943295,0.3,0.18188847120499518,-0.4678767418474251,1.2485558722593677,0.00022478030471950738,-0.0006627736394438921,-1.5
14.966002941131592,0.932206395016562,0.36185587299520783,0.0,0.18345923631802072,-0.46737715070544344,0.0,0.9319724555954877,0.3625290912620898,1.5,0.0,0.0,0.17453292519943295,0.3,0.18057427132872753,-0.4682830268624835,1.1627759523039456,0.00023393942107430288,-0.0006732182668819919,-1.5
14.97221302986145,0.9333365053622926,0.35895051390468086,0.0,0.1819797421407162,-0.46784502072536416,0.0,0.9330936299889709,0.35963353246604446,1.5,0.0,0.0,0.17453292519943295,0.3,0.1790985471422449,-0.46873275505121753,1.1580206577982577,0.00024287537332168263,-0.000683018561363602,-1.5
14.978609323501587,0.9344911670399255,0.3559551455330779,0.0,0.18052042989198921,-0.46829750792037533,0.0,0.9342390169630387,0.35664752793750754,1.5,0.0,0.0,0.17453292519943295,0.3,0.17753946804166895,-0.4691987854333935,1.193214498096675,0.00025215007688683677,-0.0006923824044296478,-1.5
14.984508991241455,0.9355476250386586,0.3531897459603078,0.0,0.17907076217088047,-0.46873818911569815,0.0,0.9352870017481044,0.3538901303526862,1.5,0.0,0.0,0.17453292519943295,0.3,0.17631496407572372,-0.4695571754532203,1.1009711112741596,0.0002606232905542072,-0.0007003843923784059,-1.5
14.990254402160645,0.936568302994143,0.35049421228124605,0.0,0.17765099308654586,-0.46916290531261046,0.0,0.9362997632636824,0.3512018697449836,1.5,0.0,0.0,0.17453292519943295,0.3,0.17496174095123876,-0.4699490833300657,1.0725647358926962,0.000268539730460593,-0.000707657463737521,-1.5
14.99602484703064,0.9375854711851611,0.3477845940160006,0.0,0.1762720576895438,-0.4695683480722265,0.0,0.9373091602566546,0.3484989786196871,1.5,0.0,0.0,0.17453292519943295,0.3,0.173563296610251,-0.47034760563604555,1.0776218275390834,0.00027631092850655126,-0.000714384603686502,-1.5
15.001925706863403,0.9386178069465907,0.34501147733646104,0.0,0.17494666721240448,-0.46995128813977716,0.0,0.9383333009248622,0.3457320007975135,1.5,0.0,0.0,0.17453292519943295,0.3,0.1721641354044846,-0.470739045935453,1.1023778677544558,0.00028450602172847006,-0.0007205234610524469,-1.5
15.007616996765137,0.9396056046239384,0.34233460619345096,0.0,0.1735630576553248,-0.4703452449671881,0.0,0.9393133309535286,0.34306044116596535,1.5,0.0,0.0,0.17453292519943295,0.3,0.17087261246275284,-0.47109546589627127,1.0636000001033465,0.0002922736704097373,-0.0007258349725143831,-1.5
15.013843774795532,0.9406778558930896,0.33940349133212905,0.0,0.17220001482582947,-0.4707273724892566,0.0,0.9403768573689255,0.3401343354102073,1.5,0.0,0.0,0.17453292519943295,0.3,0.1692402016380383,-0.47153923013593074,1.1641199174914978,0.0003009985241640978,-0.0007308440780782743,-1.5
15.019561529159546,0.9416542138142954,0.33670971670508976,0.0,0.17075898316842528,-0.47112458065588503,0.0,0.9413454154031919,0.3374445271439323,1.5,0.0,0.0,0.17453292519943295,0.3,0.1680366074785234,-0.4718606279754372,1.0693327289817536,0.0003087984111034281,-0.000734810438842548,-1.5
15.025556564331055,0.942669671699212,0.3338830669659696,0.0,0.1693831405264382,-0.47149844133587976,0.0,0.9423526807491137,0.33462131594529204,1.5,0.0,0.0,0.17453292519943295,0.3,0.16651682255911107,-0.4722617467883535,1.1216038568133477,0.0003169909500982948,-0.0007382489793224534,-1.5
15.031679153442383,0.94369784550043,0.3309938955234748,0.0,0.16793121055855756,-0.4718872016332405,0.0,0.9433726379247337,0.33173493336537424,1.5,0.0,0.0,0.17453292519943295,0.3,0.16499386633934765,-0.47265773960180973,1.1458997329596232,0.000325207575696318,-0.000741037841899439,-1.5
15.037577152252197,0.9446799552869225,0.3282085063807091,0.0,0.16651576545899405,-0.47226003812186684,0.0,0.9443468205647708,0.3289514895683077,1.5,0.0,0.0,0.17453292519943295,0.3,0.16367757073876707,-0.47299415652156357,1.1042664152141664,0.0003331347221516845,-0.0007429831875986337,-1.5
15.043710470199585,0.9456923376336454,0.32530966798273697,0.0,0.1650627532124086,-0.4726378809705756,0.0,0.9453511605181554,0.3260539576618827,1.5,0.0,0.0,0.17453292519943295,0.3,0.16210106733097446,-0.4733929316365245,1.1487580623944427,0.00034117711548997676,-0.0007442896791457487,-1.5
