t,x,y,z,dx,dy,dz,xdes,ydes,zdes,phi,theta,psi,psides,v_des_x,v_des_y,v_des_z,ex,ey,ez
21.989639043807983,-1.0003231516047058,-3.0290716496472053e-05,-0.2,-0.0021491465611112926,0.49917537799091544,0.09000000000000001,-0.9999997151644126,-0.0007547655886232606,1.5,0.0,0.0,1.0471975511965976,0.3,0.0011489182896894136,0.4989689001407885,1.7809053548115767,-0.00032343644029320107,0.0007244748721267886,-1.7
21.995572805404663,-1.0003260940762795,0.002931089287028981,-0.2,-0.0004958863826758642,0.4990729666629228,0.09000000000000001,-0.9999975532743057,0.0022121133339085986,1.5,0.0,0.0,1.0471975511965976,0.3,0.002608836624291528,0.4988730343935245,1.682827817870545,-0.00032854080197375346,0.0007189759531203823,-1.7
22.001566410064697,-1.0003196788559419,0.005921735835048,-0.2,0.0010703442588211006,0.4989729416023853,0.09000000000000001,-0.99998643362008,0.005208893912666546,1.5,0.0,0.0,1.0471975511965976,0.3,0.004209531513949454,0.49876552238289124,1.6993550868508787,-0.0003332452358618676,0.0007128419223814547,-1.7
22.007810831069946,-1.0003030951590335,0.009036884848576704,-0.2,0.0026557621426434655,0.49886915230573475,0.09000000000000001,-0.9999652963540936,0.008331031596968809,1.5,0.0,0.0,1.0471975511965976,0.3,0.0059315325814214975,0.4986473252893931,1.7672051975841119,-0.0003377988049398928,0.0007058532516078953,-1.7
22.014219999313354,-1.0002758564061005,0.012233534168042109,-0.2,0.00424996690655416,0.4987619606886029,0.09000000000000001,-0.9999334644111044,0.011535456246133575,1.5,0.0,0.0,1.0471975511965976,0.3,0.007619066255196507,0.4985284963177046,1.8119848699388812,-0.00034239199499608297,0.000698077921908534,-1.7
22.020283460617065,-1.000239960451724,0.01525706165201032,-0.2,0.005920043450189153,0.4986471146633296,0.09000000000000001,-0.9998938966823185,0.014566927522610098,1.5,0.0,0.0,1.0471975511965976,0.3,0.009106579853698522,0.4984213663280417,1.7195761460927217,-0.00034606376940549133,0.0006901341294002217,-1.7
22.026103019714355,-1.0001960088549353,0.0181583003923201,-0.2,0.007552392896772175,0.4985323959783798,0.09000000000000001,-0.9998472772379943,0.017476332560622084,1.5,0.0,0.0,1.0471975511965976,0.3,0.01060873522176128,0.4983114532479764,1.654463380651148,-0.0003487316169410448,0.0006819678316980146,-1.7
22.032381772994995,-1.000138800242784,0.021287759356513856,-0.2,0.009111460443552103,0.4984204386312409,0.09000000000000001,-0.9997874854517121,0.020615138470125985,1.5,0.0,0.0,1.0471975511965976,0.3,0.01241426766046975,0.4981774675331836,1.7784163114785707,-0.00035131479107186614,0.0006726208863878716,-1.7
22.038409948349,-1.0000742393231896,0.024291619806246723,-0.2,0.010709860911976517,0.49830342903640057,0.09000000000000001,-0.9997208083174646,0.02362848740556985,1.5,0.0,0.0,1.0471975511965976,0.3,0.013881890440964488,0.498066575954586,1.7115022015155124,-0.0003534310057250467,0.0006631324006768739,-1.7
22.04457116127014,-0.9999984463546575,0.027361044685531036,-0.2,0.01230163110773184,0.498185165578582,0.09000000000000001,-0.9996432746220933,0.02670811679654765,1.5,0.0,0.0,1.0471975511965976,0.3,0.015546024546884326,0.49794001998995696,1.7477771944378795,-0.00035517173256416346,0.0006529278889833845,-1.7
22.05102825164795,-0.9999083867696692,0.030577071865182874,-0.2,0.013947394216106189,0.49806135449257544,0.09000000000000001,-0.9995518365215766,0.029935365478699568,1.5,0.0,0.0,1.0471975511965976,0.3,0.01735069626873143,0.49780180266534807,1.8279257011208188,-0.00035655024809255753,0.000641706386483306,-1.7
22.057902097702026,-0.9998012037788688,0.033999808187293507,-0.2,0.015592870418860082,0.4979361328699637,0.09000000000000001,-0.9994430476100113,0.03337056463430928,1.5,0.0,0.0,1.0471975511965976,0.3,0.01922354271359806,0.4976575583129068,1.940704871330076,-0.0003581561688574819,0.0006292435529842294,-1.7
22.06438398361206,-0.9996885912449364,0.03722648965581071,-0.2,0.017373421176404606,0.4977997936560706,0.09000000000000001,-0.999329646776997,0.03660952161067589,1.5,0.0,0.0,1.0471975511965976,0.3,0.020795168328279805,0.49753599803445503,1.8357159357088098,-0.0003589444679393816,0.000616968045134822,-1.7
22.07087016105652,-0.9995645551930363,0.04045443392991362,-0.2,0.0191231357702031,0.49766511967090327,0.09000000000000001,-0.9992056637760953,0.03985023811437857,1.5,0.0,0.0,1.0471975511965976,0.3,0.022546118575594534,0.49740071659014845,1.837414334333113,-0.00035889141694100957,0.000604195815535051,-1.7
22.077472448349,-0.9994268648665231,0.043739279330261775,-0.2,0.020854943205824133,0.49753142431250347,0.08666666666666667,-0.9990686682130908,0.04314853641690536,1.5,0.0,0.0,0.9948376736367679,0.3,0.024339462656358963,0.49726243709470364,1.8660659257544474,-0.00035819665343228557,0.0005907429133564165,-1.7
22.084254503250122,-0.9992738600134342,0.047112671520384966,-0.2,0.0225602498534111,0.49739971723976906,0.08333333333333333,-0.9989166064487118,0.04653615111920467,1.5,0.0,0.0,0.9948376736367679,0.3,0.02614210339229553,0.4971240522159386,1.9119213850678647,-0.0003572535647223818,0.0005765204011802944,-1.7
22.09057927131653,-0.9991198989575425,0.050257740880969876,-0.2,0.02434256154141634,0.4972624019669302,0.08,-0.9987644465978456,0.04969487108444225,1.5,0.0,0.0,0.9948376736367679,0.3,0.027679206450492537,0.49700667805198623,1.7859457161299266,-0.00035545235969691724,0.0005628697965276222,-1.7
22.097262859344482,-0.9989457674897655,0.05358036005375568,-0.2,0.026053590833049006,0.4971310557875428,0.08,-0.9985927999948796,0.05303225243553624,1.5,0.0,0.0,0.9948376736367679,0.3,0.02957998069826248,0.4968625213208433,1.8833044208042236,-0.00035296749488589185,0.00054810761821944,-1.7
22.10490584373474,-0.9987332892358546,0.057378906103047064,-0.2,0.027800430180350184,0.49699775052958933,0.08,-0.9983828465321908,0.05684797050273683,1.5,0.0,0.0,0.9948376736367679,0.3,0.031840229805843355,0.4966929013560543,2.142913342415667,-0.00035044270366380026,0.0005309356003102353,-1.7
22.111876964569092,-0.9985262483019011,0.060842535608141894,-0.2,0.029699805651532792,0.4968540335762946,0.08,-0.9981786351615627,0.06032754186107599,1.5,0.0,0.0,0.9948376736367679,0.3,0.03338139123439576,0.49657882676265713,1.9621978128652335,-0.0003476131403383764,0.0005149937470659074,-1.7
22.118706226348877,-0.9983104399834294,0.06423470790029069,-0.2,0.03160053391283387,0.4967114164798516,0.08,-0.9979668200458063,0.06373559513851924,1.5,0.0,0.0,0.9948376736367679,0.3,0.035202951799336586,0.4964449687205353,1.9244974777399875,-0.0003436199376231075,0.0004991127617714475,-1.7
22.125014543533325,-0.9980992699639011,0.06736724304650085,-0.2,0.033474857613191904,0.49657223227974895,0.08,-0.9977608239637734,0.06688301849596756,1.5,0.0,0.0,0.9948376736367679,0.3,0.0367967519805342,0.49632929861076697,1.7843101562137922,-0.0003384460001276679,0.00048422455053329094,-1.7
22.130741119384766,-0.9978981123525987,0.07021020753413637,-0.2,0.03512703167142218,0.49645103136465313,0.08,-0.9975652288589234,0.06973961694506121,1.5,0.0,0.0,0.9948376736367679,0.3,0.03813919640398664,0.49623314842099797,1.6275647761772687,-0.0003328834936753289,0.0004705905890751566,-1.7
22.136776208877563,-0.9976765463128494,0.07320563853730463,-0.2,0.03671296672795247,0.4963358052507667,0.08,-0.9973502450638565,0.07274949258287206,1.5,0.0,0.0,0.9948376736367679,0.3,0.03988512768023387,0.49610887011261534,1.7114080532617895,-0.0003263012489929107,0.00045614595443257966,-1.7
22.142910480499268,-0.9974417650900236,0.07624960994223919,-0.2,0.0382736920215849,0.49622377238146004,0.08,-0.9971224216459663,0.07580815425060602,1.5,0.0,0.0,0.9948376736367679,0.3,0.041495860233702886,0.49599575870320306,1.7387043237763724,-0.0003193434440572629,0.0004414556916331608,-1.7
